"","FACILITYID","NAME","ADDRESS","CITY","STATE","ZIP","ZIP4","TELEPHONE","TYPE","STATUS","POPULATION","COUNTY","COUNTYFIPS","COUNTRY","NAICS_CODE","NAICS_DESC","SOURCE","SOURCEDATE","VAL_METHOD","VAL_DATE","WEBSITE","SECURELVL","CAPACITY","SHAPE_Leng","GlobalID","CreationDa","Creator","EditDate","Editor","SHAPE_Le_1","SHAPE_Area","intersection","HUC","elevation","elev_units","LONGITUDE","LATITUDE","INDEX_CARCERAL","GEOID","URBAN","REGION"
"3545","10001948","BONNEVILLE COUNTY JAIL / WORK RELEASE CENTER","900 ENVIRONMENTAL WAY","IDAHO FALLS","ID","83401","-999","(208) 529-1315","COUNTY","OPEN",399,"BONNEVILLE","16019","USA","922140","CORRECTIONAL INSTITUTIONS","http://bonnevillesheriff.com/",2019-11-07,"IMAGERY/OTHER",2019-11-07,"http://www.bonnevillesheriff.com/","NOT AVAILABLE",340,0.00667135607431,"{2A95FC89-3743-4CE5-8D3C-5A9C1FAAAF0D}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",852.54719295006,1.196864485e-06,73261,"170402050407",1445.7,"meters",-112.017062893261,43.5154639179006,3931,160199707002030,"URBAN","MOUNTAIN"
"3546","10006204","HOLTON CONSERVATION CAMP #16","12653 N. LITTLE TUJUNGA CANYON ROAD","SYLMAR","CA","91342","-999","(818) 897-7071","STATE","OPEN",86,"LOS ANGELES","06037","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/",2017-09-19,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",-999,0.0068872559439,"{F8018BB3-52AD-4429-9124-776EB24E897F}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",850.192291541341,2.232554316e-06,5653,"180701050104",436.91,"meters",-118.360331319023,34.3000366430348,3932,60379304002183,"RURAL","PACIFIC"
"3547","10000856","NORCO CONSERVATION CAMP #0","3195 WESTERN AVENUE","NORCO","CA","92860","-999","(951) 737-5911","STATE","OPEN",65,"RIVERSIDE","06065","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/",2015-01-01,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",100,0.00419166701393,"{96F175F2-E5AF-4475-967A-BEFE124DD884}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",503.680576429128,1.041918643e-06,83634,"180702030804",189.34,"meters",-117.575944250578,33.9269179385354,3933,60650466011003,"URBAN","PACIFIC"
"3548","10005059","BOUNDARY COUNTY JAIL","6438 KOOTENAI STREET","BONNERS FERRY","ID","83805","-999","(208) 267-3151 EXT 207","COUNTY","OPEN",NA,"BOUNDARY","16021","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.boundarysheriff.org/detention-",2019-11-07,"IMAGERY/OTHER",2019-11-07,"https://www.boundarysheriff.org/","NOT AVAILABLE",-999,0.00143719718634,"{CEFCBEEB-7B56-456C-B523-593C9C3E3DE6}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",196.592453214195,1.07221461e-07,74772,"170101040304",541.58,"meters",-116.313429316513,48.6957825215943,3934,160219702003010,"RURAL","MOUNTAIN"
"3549","10005076","BUTTE COUNTY JAIL","256 W GRAND AVE","ARCO","ID","83213","-999","(208) 527-8553","COUNTY","OPEN",NA,"BUTTE","16023","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.buttecountyid.us/about/butte-county-sheriffs-office/",2019-11-07,"IMAGERY/OTHER",2019-11-07,"http://www.buttecountyid.us/about/butte-county-sheriffs-office/","NOT AVAILABLE",-999,0.0015373474522,"{853B2701-D2C7-40DE-B082-B1DFEF482EF3}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",195.839202222151,9.2469131e-08,10207,"170402180803",1623.17,"meters",-113.302800426493,43.6354070451945,3935,160239701003078,"RURAL","MOUNTAIN"
"3550","10003476","EMERY COUNTY JAIL / SHERIFF","1850 N 5500 W","CASTLE DALE","UT","84513","-999","(435) 381-5500","COUNTY","OPEN",NA,"EMERY","49015","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.emerycounty.com/sheriff/index.htm",2020-02-20,"IMAGERY/OTHER",2020-02-20,"http://www.emerycounty.com/sheriff/index.htm","NOT AVAILABLE",-999,0.00380336860963,"{21B6B32F-EA52-4B81-B838-9EDF017F797B}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",474.244368697353,4.95138148e-07,98813,"140600090209",1816.79,"meters",-111.027193169249,39.2433959404671,3936,490159763002125,"RURAL","MOUNTAIN"
"3551","10005182","SAINT JOSEPH COUNTY JAIL","650 E MAIN STREET","CENTREVILLE","MI","49032","-999","(269) 467-9045","COUNTY","OPEN",206,"ST. JOSEPH","26149","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.michigan.gov/documents/corrections/JPIS_-_CY_2010_344047_7.pdf, http://www.stjosephcountymi.org/sheriff/units.php",2016-02-15,"IMAGERY/OTHER",2019-12-20,"http://www.stjosephcountymi.org/sheriff/units_corrections.php","NOT AVAILABLE",167,0.00406309144636,"{D5C9E6C9-077A-477E-AF36-BB98696CEB40}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",526.589511331186,5.24384187e-07,64196,"040500010706",251.2,"meters",-85.5149523228319,41.9225831070864,3937,261490413012075,"RURAL","EAST NORTH CENTRAL"
"3552","10000878","MCCAIN VALLEY CONSERVATION CAMP #21","2550 MCCAIN VALLEY ROAD","BOULEVARD","CA","91905","-999","(619) 766-4393","STATE","OPEN",85,"SAN DIEGO","06073","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/",2017-09-19,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",100,0.0102136094372,"{671BD287-7E61-4E42-A442-207F447A5B3C}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1196.0750150882,5.415024044e-06,22866,"181002020204",1072.84,"meters",-116.26677386469,32.6842267157871,3938,60730211021027,"RURAL","PACIFIC"
"3553","10000855","CUESTA CONSERVATION CAMP #24","635 N. SANTA ROSA STREET","SAN LUIS OBISPO","CA","93405","-999","(805) 547-7971","STATE","OPEN",NA,"SAN LUIS OBISPO","06079","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/",2017-10-25,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",100,0.00880799865801,"{093E9A05-2C05-4609-9ADF-5F744E315CF7}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1050.12210709078,4.257922515e-06,38613,"180600060502",82.75,"meters",-120.733442054382,35.3294290075424,3939,60790115053133,"RURAL","PACIFIC"
"3554","10005176","SANILAC COUNTY JAIL / SHERIFF","65 NORTH ELK STREET","SANDUSKY","MI","48471","-999","(810) 648-8338","COUNTY","OPEN",NA,"SANILAC","26151","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.michigan.gov/documents/corrections/JPIS_-_CY_2010_344047_7.pdf",2019-12-20,"IMAGERY/OTHER",2019-12-20,"https://www.sanilaccounty.net/PublicPages/Entity.aspx?ID=228","NOT AVAILABLE",119,0.00241424997436,"{CA9BBCEF-51DA-4EF8-9FC2-355F0E8EE12E}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",306.82504554418,2.46910999e-07,24628,"040900010103",235.89,"meters",-82.831011771872,43.4226448154277,3940,261519709002017,"RURAL","EAST NORTH CENTRAL"
"3555","10005146","SCHOOLCRAFT COUNTY JAIL","300 MAIN STREET","MANISTIQUE","MI","49854","-999","(906) 341-2122","COUNTY","OPEN",19,"SCHOOLCRAFT","26153","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.michigan.gov/documents/corrections/JPIS_-_CY_2010_344047_7.pdf",2019-12-20,"IMAGERY/OTHER",2019-12-20,"http://www.schoolcraftcounty.net/departments_1.php?go=Sheriff","NOT AVAILABLE",26,0.00469212892646,"{A100C627-3409-47FF-B70D-B1F637297E87}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",597.898133666091,5.17658292e-07,36935,"040301130604",185.42,"meters",-86.243631523884,45.9570889812757,3941,261530003002047,"RURAL","EAST NORTH CENTRAL"
"3556","10000774","INTERMOUNTAIN CONSERVATION CAMP #22","651-025 FOOTHILL RD","BIEBER","CA","96009","-999","(530) 294-5361","STATE","OPEN",70,"LASSEN","06035","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/",2016-05-25,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",-999,0.00687937682955,"{26172BD4-D578-483B-B5C3-A98FC813EB1D}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",911.787070135365,3.33682746e-06,82738,"180200021902",1310.46,"meters",-121.22419725216,41.1231067022115,3942,60350401001100,"RURAL","PACIFIC"
"3557","10003484","GARFIELD COUNTY JAIL","375 N 700 W","PANGUITCH","UT","84759","-999","(435) 676-2678","COUNTY","OPEN",8,"GARFIELD","49017","USA","922140","CORRECTIONAL INSTITUTIONS","https://gcutsheriff.com/jail/",2018-05-02,"IMAGERY/OTHER",2020-02-20,"https://gcutsheriff.com/jail/","NOT AVAILABLE",112,0.00523443858804,"{39CF90F1-D0A5-4AEE-9421-156EFCD84009}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",653.607257001393,1.9918194e-06,52114,"160300010502",2038.75,"meters",-112.452136713395,37.8286991922139,3943,490170003002113,"RURAL","MOUNTAIN"
"3558","10000901","FENNER CANYON CONSERVATION CAMP #41","25900 BIG ROCK CREEK ROAD","VALYERMO","CA","93563","-999","(661) 944-0173","STATE","OPEN",94,"LOS ANGELES","06037","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/",2017-09-19,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",136,0.0100035089762,"{F80D2123-25CB-4FB7-96E4-EB05663799BA}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1144.99538289281,3.875115944e-06,5997,"180902061002",1665.02,"meters",-117.77262916307,34.3901031674213,3944,60379304003025,"RURAL","PACIFIC"
"3559","10000814","BEN LOMOND CONSERVATION CAMP #45","13575 EMPIRE GRADE ROAD","SANTA CRUZ","CA","95060","-999","(831) 423-1652","STATE","OPEN",101,"SANTA CRUZ","06087","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/",2017-10-25,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",113,0.00808874515601,"{3F322335-E4B1-48DF-BCEF-BFB79025F58D}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",965.88471789003,2.526810607e-06,58391,"180500060302",801.15,"meters",-122.169067076136,37.1302650376947,3945,60871202002042,"RURAL","PACIFIC"
"3560","10000786","DELTA CONSERVATION CAMP #8","6246 LAMBIE ROAD","SUISUN CITY","CA","94585","-999","(707) 425-4878","STATE","OPEN",103,"SOLANO","06095","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/",2016-04-01,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",-999,0.0195270496775,"{46D0F643-7A61-497D-9865-96F6BFC8B4B0}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",2453.26584257669,1.6379514734e-05,83937,"180201630604",25.54,"meters",-121.847223635087,38.2176259644277,3946,60952535013187,"RURAL","PACIFIC"
"3561","10001946","CANYON COUNTY DETENTION CENTER","219 N 12TH AVE","CALDWELL","ID","83605","-999","(208) 454-6603","COUNTY","OPEN",424,"CANYON","16027","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.canyonco.org/elected-officials/sheriff/",2019-11-07,"IMAGERY/OTHER",2019-11-07,"https://www.canyonco.org/elected-officials/sheriff/","NOT AVAILABLE",361,0.00671043470972,"{72AC1A9A-9055-4425-8A41-6130D7411C4C}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",863.729132874797,1.102699764e-06,95814,"170501140507",724.06,"meters",-116.681400163992,43.665448011809,3947,160270213002026,"URBAN","MOUNTAIN"
"3562","10001179","SOUTHWEST IDAHO JUVENILE DETENTION CENTER","222 N 12TH AVE","CALDWELL","ID","83605","-999","(208) 454-7240","COUNTY","OPEN",45,"CANYON","16027","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.canyonco.org/elected-officials/commissioners/juvenile-probation/",2019-11-07,"IMAGERY/OTHER",2019-11-07,"http://www.canyonco.org/elected-officials/commissioners/juvenile-detention/","JUVENILE",90,0.00531911676542,"{73BA62E7-5C2D-4874-8EA4-A02C6686886B}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",682.373128039018,7.76966322e-07,95814,"170501140507",724.21,"meters",-116.67981357079,43.664926572294,3948,160270213002025,"URBAN","MOUNTAIN"
"3563","10004090","CONCORDIA PARISH WORK RELEASE","5223 US HWY 84","VIDALIA","LA","71373","-999","(318) 336-2881","COUNTY","OPEN",97,"CONCORDIA","22029","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.lcle.la.gov/programs/SAC.asp",2017-04-01,"IMAGERY/OTHER",2019-12-16,"http://www.concordiasheriff.org/","MINIMUM",224,0.00243807617377,"{51B11C2C-4E44-4437-BAE0-4E43B3486314}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",290.028293805906,3.67773549e-07,86186,"080403060107",18.08,"meters",-91.4948556235765,31.5855684939613,3949,220290003001013,"URBAN","WEST SOUTH CENTRAL"
"3564","10000789","BASELINE CONSERVATION CAMP #30","16809 PEORIA FLAT ROAD","JAMESTOWN","CA","95327","-999","(209) 984-4464","STATE","OPEN",100,"TUOLUMNE","06109","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/",2017-09-19,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",119,0.00992427361617,"{97FE9A51-5DBF-4712-9B98-C48444D675B8}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1215.54222256444,5.969973708e-06,81798,"180400100608",236.4,"meters",-120.529647850652,37.9240432424723,3950,61090052011010,"RURAL","PACIFIC"
"3565","10002349","ACTON CONSERVATION CAMP #11","8800 SOLEDAD CANYON ROAD","ACTON","CA","93510","-999","(661) 268-0113","STATE","OPEN",76,"LOS ANGELES","06037","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/",2017-09-19,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",-999,0.0076462510599,"{C1C24FFE-CB6B-4FE0-95B8-D0A902883400}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",973.720426819917,2.32027934e-06,5614,"180701020105",664.05,"meters",-118.287350789213,34.4374317426664,3951,60379108153144,"RURAL","PACIFIC"
"3566","10001261","WILLOUGHBY HOUSE","8100 W ELIZABETH LN","FORT WORTH","TX","76116","-999","(817) 244-7250","STATE","OPEN",12,"TARRANT","48439","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.tjjd.texas.gov/programs/prea.aspx",2016-02-04,"IMAGERY/OTHER",2020-03-04,"http://www.tjjd.texas.gov/index.php/facilities/willoughby-house","JUVENILE",20,0.00152589074611,"{382F6200-47DC-4526-A8EC-FEEAD3494E13}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",187.447269650822,1.087174e-07,96473,"120301020306",241.89,"meters",-97.4554265053695,32.7251485484217,3952,484391052012014,"URBAN","WEST SOUTH CENTRAL"
"3567","10006186","NANCY MCDONNELL COMMUNITY CORRECTIONAL FACILITY","3540 CROTON AVE","CLEVELAND","OH","44115","-999","(216) 698-3100","STATE","OPEN",160,"CUYAHOGA","39035","USA","922140","CORRECTIONAL INSTITUTIONS","http://cbcf.cuyahogacounty.us/",2017-03-21,"IMAGERY/OTHER",2020-02-20,"http://cbcf.cuyahogacounty.us/","MINIMUM",220,0.00508883679462,"{268101C5-FA5D-433F-B9E4-43482A3CE899}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",631.501236769985,1.290340065e-06,31746,"041100020605",205.13,"meters",-81.6654359110545,41.487363765807,3953,390351097011006,"URBAN","EAST NORTH CENTRAL"
"3568","10006349","MAHONING FACILITY","1507 MARKET STREET","YOUNGSTOWN","OH","44507","-999","(330) 744-5143","STATE","OPEN",NA,"MAHONING","39099","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.drc.ohio.gov/mahoning",2017-12-22,"IMAGERY/OTHER",2020-02-20,"https://www.drc.ohio.gov/mahoning","MINIMUM",70,0.00119065443501,"{9FD6045D-A02E-4F29-BCDA-15050AE4005E}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",149.857247747077,8.5022431e-08,64757,"050301030807",312.83,"meters",-80.6564596446207,41.0857117685707,3954,390998017001035,"URBAN","EAST NORTH CENTRAL"
"3569","10001522","SIERRA CONSERVATION CENTER (SCC)","5100 O'BYRNES FERRY ROAD","JAMESTOWN","CA","95327","-999","(209) 984-5291","STATE","OPEN",4409,"TUOLUMNE","06109","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html",2017-10-18,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Facilities_Locator/","MEDIUM",3936,0.0232607766648,"{18109867-56D2-4C94-8EB9-3298C005134D}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",2947.08823480735,1.4930383992e-05,81798,"180400100608",329.71,"meters",-120.536540080134,37.8916885828159,3955,61099852021000,"RURAL","PACIFIC"
"3570","10002310","HIGH DESERT STATE PRISON (HDSP)","475-750 RICE CANYON ROAD","SUSANVILLE","CA","96127","-999","(530) 251-5100","STATE","OPEN",3521,"LASSEN","06035","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Reports_Research/Offender_Information_Services_Branch/Population_Reports.html",2017-10-18,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Facilities_Locator/","MAXIMUM",2324,0.0309922014841,"{3BCA5DF4-F76C-41C1-89CF-5542AF44AE54}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",3706.58090090735,5.3186849063e-05,56834,"180800030704",1264.73,"meters",-120.513390994451,40.4078691298846,3956,60350404002001,"RURAL","PACIFIC"
"3571","10005073","FREMONT COUNTY JAIL","146 NORTH 2ND WEST","SAINT ANTHONY","ID","83445","-999","(208) 624-4482","COUNTY","OPEN",NA,"FREMONT","16043","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.co.fremont.id.us/departments/sheriff/",2019-11-07,"IMAGERY/OTHER",2019-11-07,"http://www.co.fremont.id.us/departments/sheriff/","NOT AVAILABLE",-999,0.00145146369164,"{9C19DCC9-029F-44DE-9D5B-888EAF9DD07D}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",189.681615247788,1.12478182e-07,9686,"170402030504",1514.57,"meters",-111.684852444284,43.9680545885278,3957,160439703011017,"RURAL","MOUNTAIN"
"3572","10006531","DEPARTMENT OF STATE HOSPITALS - COALINGA","24511 WEST JAYNE AVENUE","COALINGA","CA","93210","5000","(559) 935-4300","STATE","OPEN",50,"FRESNO","06019","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dsh.ca.gov/Hospitals/default.aspx",2016-11-07,"IMAGERY/OTHER",2019-11-25,"http://www.dsh.ca.gov/Hospitals/default.aspx","NOT AVAILABLE",1286,0.0167072328919,"{853C7C12-03B3-444B-BDB8-77B6D0D6E56B}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",2013.15215353237,1.8244989796e-05,38032,"180300120606",173.94,"meters",-120.240443543868,36.133432681119,3958,60190079032083,"RURAL","PACIFIC"
"3573","10005063","CLEARWATER COUNTY JAIL","150 MICHIGAN AVENUE","OROFINO","ID","83544","-999","(208) 476-4521","COUNTY","OPEN",NA,"CLEARWATER","16035","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.clearwatercounty.org/departments/sheriff/index.php",2019-11-07,"IMAGERY/OTHER",2019-11-07,"http://www.clearwatercounty.org/departments/sheriff/index.php","NOT AVAILABLE",-999,0.00177650315215,"{74D2B1B9-3C3E-4E1A-AF5F-7559C275454F}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",242.000531521379,1.83793854e-07,78442,"170603060405",312.96,"meters",-116.255058098525,46.4800005217498,3959,160359400021031,"RURAL","MOUNTAIN"
"3574","10006532","DEPARTMENT OF STATE HOSPITALS - ATASCADERO","10333 EL CAMINO REAL","ATASCADERO","CA","93422","-999","(805) 468-2000","STATE","OPEN",223,"SAN LUIS OBISPO","06079","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.dsh.ca.gov/Hospitals/default.aspx",2016-11-07,"IMAGERY/OTHER",2019-11-25,"https://www.dsh.ca.gov/Hospitals/index.html","NOT AVAILABLE",1184,0.0189558870715,"{B16E113D-E739-4B79-9BEC-5200D55DAC38}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",2329.30577932688,1.5816189322e-05,58947,"180600050205",277.74,"meters",-120.634866571079,35.4640602093042,3961,60790131003016,"URBAN","PACIFIC"
"3575","10000793","O.H.CLOSE YOUTH CORRECTIONAL FACILITY","7650 SOUTH NEWCASTLE ROAD","STOCKTON","CA","95213","9001","(209) 944-6391","STATE","OPEN",169,"SAN JOAQUIN","06077","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Juvenile_Justice/Research_and_Statistics/ADP_Monthly_2017.html",2017-09-06,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Juvenile_Justice/Facility_Locations/index.html","JUVENILE",192,0.0130894726386,"{E8589424-D8BF-4CED-BCC6-40E438A9F93C}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",1633.84077256377,1.2593373392e-05,57018,"180400510403",11.96,"meters",-121.197694687178,37.8985212491311,3962,60770051311014,"URBAN","PACIFIC"
"3576","10005328","PILOT ROCK CONSERVATION FIRE CAMP #15","P.O. BOX 10","CRESTLINE","CA","92325","-999","(909) 338-1950","STATE","OPEN",67,"SAN BERNARDINO","06071","USA","922140","CORRECTIONAL INSTITUTIONS","http://www.cdcr.ca.gov/Conservation_Camps/",2017-09-19,"IMAGERY/OTHER",2019-11-25,"http://www.cdcr.ca.gov/Conservation_Camps/","MINIMUM",80,0.00727129916388,"{AD085505-479A-45E8-B5BB-3B9F05CF9927}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",879.46323908751,3.118940229e-06,84177,"180902080201",1127.98,"meters",-117.281465746929,34.2716568928129,3963,60710108051094,"RURAL","PACIFIC"
"3577","10005088","MINI-CASSIA CRIMINAL JUSTICE CENTER","1415 ALBION AVENUE","BURLEY","ID","83318","-999","(208) 878-1000","COUNTY","OPEN",176,"CASSIA","16031","USA","922140","CORRECTIONAL INSTITUTIONS","https://www.cassiacounty.org/mini-cassia-criminal-justice-center",2019-11-07,"IMAGERY/OTHER",2019-11-07,"https://www.cassiacounty.org/sheriff","NOT AVAILABLE",-999,0.00300835807049,"{C0A8F94C-F26A-4180-84D0-18391209C36D}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",391.641443423171,5.23198607e-07,9621,"170402091306",1268.84,"meters",-113.791176914593,42.5350867234135,3964,160319504003041,"URBAN","MOUNTAIN"
"3578","10000050","SAM PERDUE JUVENILE CENTER","843 SHELTER RD","PRINCETON","WV","24739","-999","(304) 425-9721","STATE","OPEN",16,"MERCER","54055","USA","922140","CORRECTIONAL INSTITUTIONS","https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/sam-perdue-juvenile-center.aspx",2015-01-20,"IMAGERY/OTHER",2020-03-03,"https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/sam-perdue-juvenile-center.aspx","JUVENILE",20,0.00247614127436,"{094E22F1-E5B6-4B2F-96F2-57C8AE3E5ED1}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",308.532762278775,3.37855717e-07,81986,"050500020801",815.63,"meters",-81.1273149147978,37.3317750371859,3965,540550023003045,"RURAL","SOUTH ATLANTIC"
"3579","10000010","VICKI DOUGLAS JUVENILE CENTER","900 EMMETT ROUSCH DR","MARTINSBURG","WV","25401","-999","(304) 267-0164","STATE","OPEN",17,"BERKELEY","54003","USA","922140","CORRECTIONAL INSTITUTIONS","https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/vicki-v-douglas-juvenile-center.aspx",2018-01-22,"IMAGERY/OTHER",2020-03-03,"https://dcr.wv.gov/facilities/Pages/juvenile-centers-and-facilities/vicki-v-douglas-juvenile-center.aspx","JUVENILE",23,0.00301646961134,"{7060BF5E-D5CF-40DA-AB78-06491AE9D9B4}",2022-01-07,"HostedByHIFLD",2022-01-07,"HostedByHIFLD",382.659359578968,4.8819208e-07,76810,"020700040907",135.13,"meters",-77.9640033178143,39.4460121965434,3966,540039715004006,"URBAN","SOUTH ATLANTIC"
